filing_company_code,filing_company_name,filing_stock_code,filing_date,document_id,held_security_name,held_stock_code,held_shares,book_value_million_yen,holding_purpose,ticker,stock_code
E01636,,,2025-03-31,000,㈱三井住友フィナンシャルグループ,,224160,850.0,主要取引金融機関である発行会社傘下の（株）三井住友銀行から長年にわたる資金調達の実績があり、今後も事業促進において当該金融機関から円滑な資金調達を必要とするため。当期配当金33百万円,,
E01636,,,2025-03-31,000,㈱りそなホールディングス,,768300,988.0,主要取引金融機関である発行会社傘下の（株）りそな銀行から長年にわたる資金調達の実績及び人的交流があり、今後も事業促進において当該金融機関から円滑な資金調達及び人的交流を通した情報収集を必要とするため。当期配当金17百万円,,
E01636,,,2025-03-31,000,㈱日阪製作所,,452000,447.0,発行会社とのポンプ等資機材の受注、資機材の受給等の取引関係の維持の他、地元企業間の地域情報収集のため。当期配当金19百万円,,
E01636,,,2025-03-31,000,㈱ダイヘン,,40000,253.0,発行会社とのポンプ等資機材の受注、資機材の受給等の取引関係の維持の他、地元企業間の地域情報収集のため。当期配当金6百万円,,
E01636,,,2025-03-31,000,㈱栗本鐵工所,,74900,341.0,当社の主力製品であるポンプ機器の一部品であるバルブ等の資機材を発行会社から安定調達を行うことにより、当社のポンプ事業を安定的かつ円滑に遂行するため。当期配当金16百万円,,
E01636,,,2025-03-31,000,京阪神ビルディング㈱,,125000,170.0,発行会社との、ポンプ等資機材の受注等の取引関係の維持の他、地元企業間の地域情報収集のため。当期配当金4百万円,,
E01636,,,2025-03-31,000,㈱佐賀銀行,,42273,97.0,発行会社から長年にわたる資金調達の実績があり、今後も事業促進において当該金融機関から円滑な資金調達を必要とするため。当期配当金3百万円,,
E01636,,,2025-03-31,000,中外炉工業㈱,,14000,51.0,発行会社とのポンプ等資機材の受注、資機材の受給等の取引関係の維持のほか、地元企業間の地域情報収集のため。当期配当金1百万円,,
E01636,,,2025-03-31,000,ケイヒン㈱,,20000,47.0,当社の海外向け事業において、発行会社は輸出入業務を担う取引先として長年の実績があり、安定的取引関係を維持するため。当期配当金1百万円,,
E01636,,,2025-03-31,000,三京化成㈱,,11500,38.0,発行会社とのポンプ等資機材の受注、資機材の受給等の取引関係の維持の他、地元企業間の地域情報収集のため。当期配当金1百万円,,
E01636,,,2025-03-31,000,㈱池田泉州ホールディングス,,56724,24.0,主要取引金融機関である発行会社傘下の（株）池田泉州銀行から長年にわたる資金調達の実績があり、今後も事業促進において当該金融機関から円滑な資金調達を必要とするため。当期配当金0百万円,,
E01636,,,2025-03-31,000,㈱千葉銀行,,11000,15.0,発行会社から長年にわたる資金調達の実績があり、今後も事業促進において当該金融機関から円滑な資金調達を必要とするため。当期配当金0百万円,,
E01518,,,2024-03-31,000,伊藤忠商事㈱,,180835,1169279.0,同社は国内を代表する大手総合商社であり、当社は長きにわたって同社グループとの取引があります。当社製品の販路拡大などの取引関係強化目的及び配当利回りなどの経済的合理性の観点から、同社株式を保有しております。,,
E01518,,,2024-03-31,000,㈱北國フィナンシャルホールディングス,,20000,101400.0,同社は石川県に本店を置く地方銀行であり、当社グループの主要取引銀行であります。当初より金融取引の関係強化の目的から同社株式を保有しておりましたが、現在は加えて株式保有の経済的合理性を勘案のうえ、同社株式を保有しております。,,
E01518,,,2024-03-31,000,北日本紡績㈱,,151600,16221.0,同社は石川県に本社・工場を置く紡績メーカーであります。当初より北陸の繊維産業発展と繊維機械の取引関係強化のため同社株式を保有しておりましたが、現在は株式保有の経済的合理性を勘案のうえ、同社株式を保有しております。,,
E01518,,,2024-03-31,000,㈱島精機製作所,,1000,1391.0,同社は主にニット編み機を製造するメーカーであり、当社は同社製品の部品の一部について製造を受託しております。同社との受託生産業務の取引関係強化のため、少量ではありますが同社株式を保有しております。,,
E01518,,,2024-03-31,000,レンゴー㈱,,1000,1170.0,同社は主に板紙・段ボールを中心とする包装資材を製造・販売する会社であります。同社はその他の関係会社に該当するとともに、当社紙工機械の主要な販売先であります。同社との紙工機械部門の取引関係の強化のため、少量ではありますが同社株式を保有しております。,,
E00953,,,2025-03-31,000,㈱三菱ＵＦＪフィナンシャル・グループ,,434200,873.0,・金融取引等を行う取引先企業とのより良好な関係の構築・株価の評価益及び受取配当金の発生,,
E00953,,,2025-03-31,000,㈱三井住友フィナンシャルグループ　(注)２,,216000,819.0,・金融取引等を行う取引先企業とのより良好な関係の構築・株価の評価益及び受取配当金の発生,,
E00953,,,2025-03-31,000,三井住友トラストグループ㈱ (注)３,,162572,604.0,・金融取引等を行う取引先企業とのより良好な関係の構築・株価の評価益及び受取配当金の発生,,
E00953,,,2025-03-31,000,東邦ホールディングス㈱,,94000,419.0,・製商品の販売を行う取引先企業との業務のより円滑な推進・株価の評価益及び受取配当金の発生,,
E00953,,,2025-03-31,000,日本精化㈱,,172700,345.0,・商品及び原材料の仕入、業務委受託等を行う取引先企業等との経営戦略の一環・株価の評価益及び受取配当金の発生,,
E00953,,,2025-03-31,000,アルフレッサホールディングス㈱,,143208,302.0,・製商品の販売を行う取引先企業との業務のより円滑な推進・株価の評価益及び受取配当金の発生,,
E00953,,,2025-03-31,000,㈱スズケン,,30030,148.0,・製商品の販売を行う取引先企業との業務のより円滑な推進・株価の評価益及び受取配当金の発生,,
E00953,,,2025-03-31,000,㈱ほくほくフィナンシャルグループ,,35400,90.0,・金融取引等を行う取引先企業とのより良好な関係の構築・株価の評価益及び受取配当金の発生,,
E00953,,,2025-03-31,000,㈱スリー・ディー・マトリックス,,640000,80.0,・商品及び原材料の仕入、業務委受託等を行う取引先企業等との経営戦略の一環,,
E00953,,,2025-03-31,000,㈱りそなホールディングス,,53800,69.0,・金融取引等を行う取引先企業とのより良好な関係の構築・株価の評価益及び受取配当金の発生,,
E00953,,,2025-03-31,000,ダイト㈱,,24200,52.0,・商品及び原材料の仕入、業務委受託等を行う取引先企業等との経営戦略の一環・株価の評価益及び受取配当金の発生,,
E00953,,,2025-03-31,000,㈱ほくやく・竹山ホールディングス,,58000,51.0,・製商品の販売を行う取引先企業との業務のより円滑な推進・株価の評価益及び受取配当金の発生,,
E00953,,,2025-03-31,000,㈱メディパルホールディングス,,5000,11.0,・製商品の販売を行う取引先企業との業務のより円滑な推進・株価の評価益及び受取配当金の発生,,
E00953,,,2025-03-31,000,アステナホールディングス㈱,,23720,10.0,・製商品の販売を行う取引先企業との業務のより円滑な推進・株価の評価益及び受取配当金の発生,,
E00953,,,2025-03-31,000,㈱ＪＭＳ,,5500,2.0,・商品及び原材料の仕入、業務委受託等を行う取引先企業との経営戦略の一環・受取配当金の発生,,
E01462,,,2024-03-31,000,トラスコ中山株式会社,,27400,70829.0,機械工具の大手専門商社であり、業務提携は行っておりませんが、当社の主要な販売先であるため、取引関係の維持・強化を目的として保有しております。保有意義及び経済合理性を検証した結果、取締役会において保有継続の妥当性を確認しております。,,
E01462,,,2024-03-31,000,株式会社キムラ,,12000,6672.0,機械工具の大手専門商社であり、業務提携は行っておりませんが、当社の主要な販売先であるため、取引関係の維持・強化を目的として保有しております。保有意義及び経済合理性を検証した結果、取締役会において保有継続の妥当性を確認しております。,,
E01462,,,2024-03-31,000,株式会社NaITO,,3500,525.0,機械工具卸売業の大手であり、業務提携は行っておりませんが、当社の主要な販売先であるため、取引関係の維持・強化を目的として保有しております。保有意義及び経済合理性を検証した結果、取締役会において保有継続の妥当性を確認しております。,,
E38148,,,2025-03-31,000,株式会社三井住友フィナンシャルグループ,,553500,2100.0,安定的な資金調達や金融取引等の取引関係を維持・構築するため保有しているものです。（増加理由）株式分割によるものです。（注）,,
E38148,,,2025-03-31,000,株式会社りそなホールディングス,,101160,130.0,安定的な資金調達や金融取引等の取引関係を維持・構築するため保有しているものです。（注）,,
E38148,,,2025-03-31,000,株式会社上組,,17704,61.0,地元企業との関係を維持・強化するため保有しているものです。（増加理由）持株会株式の定期購入によるものです。（注）,,
E38148,,,2025-03-31,000,株式会社池田泉州ホールディングス,,60000,26.0,安定的な資金調達や金融取引等の取引関係を維持・構築するため保有しているものです。（注）,,
E38148,,,2025-03-31,000,株式会社ほくほくフィナンシャルグループ,,11000,28.0,安定的な資金調達や金融取引等の取引関係を維持・構築するため保有しているものです。（注）,,
E38148,,,2025-03-31,000,日本ハム株式会社,,1000,5.0,安定的な取引関係を維持・構築するため保有しているものです。（注）,,
E05309,,,2025-03-31,000,台湾新光保全股份有限公司,,35778823,6664.0,営業・運用面の相互協力体制構築（警備分野での技術交流、資機材の安定的調達）のために同社株式を保有しております。また当社代表取締役が同社の取締役を兼任し、子会社・持分法適用関連会社と同様業績拡大に向けて影響力を行使しております。営業機密を含むため開示することは困難ですが、同社株式からは相応のインカムゲイン・キャピタルゲインを得ていることに加え、資機材の調達先としての貢献を踏まえて十分な保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱みずほフィナンシャルグループ,,856343,3469.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱セブン銀行,,5000000,1400.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱ファーストリテイリング,,28800,1268.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,ヒューリック㈱,,659100,947.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱滋賀銀行,,100000,526.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,寿スピリッツ㈱,,150000,364.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱紀陽銀行,,148900,342.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,大和ハウス工業㈱,,60000,296.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,スルガ銀行㈱,,196000,263.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱LIXILグループ,,148600,256.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱ニトリホールディングス,,12500,185.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱三井住友フィナンシャルグループ,,45600,173.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。また、株式分割により株式数が増加しております。,,
E05309,,,2025-03-31,000,三井住友トラストグループ㈱,,38654,143.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,住友不動産㈱,,24000,134.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱クレディセゾン,,37100,130.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,第一生命ホールディングス㈱,,28200,127.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,オムロン㈱,,30000,126.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
E05309,,,2025-03-31,000,㈱大和証券グループ本社,,103000,102.0,当社及び当社の関連会社は、同社及び同社の関連会社に対しセキュリティ事業等の請負契約を締結しており、当該取引の維持・強化・拡大を目的として保有しております。営業機密に該当するため開示することは困難ですが、同社及び同社の関連会社より将来の稼得も見込める長期の継続契約に基づく売上高を得ており、当期に計上した年間売上高に見合う金額が今後も見込めることから、保有効果があるものと結論付けております。,,
